id,name,lat,lon,type,source
node/8416927133,Waun Mawn Standing Stone,51.9717011,-4.7911056,megalith,osm
node/8422533535,Standing Stone,52.0048113,-4.8250555,megalith,osm
node/8433998078,Menhir de la Bergerie des Etennevaux,49.7209888,-1.927514,megalith,osm
node/8439073571,Menhir dit la Pierre Plantée,49.6927251,-1.4004392,megalith,osm
node/8448884490,Menhir dit la Pierre d'Oblicamp,49.9899055,2.4727519,megalith,osm
node/8450274432,Menhir dit la Haute Pierre,49.6802283,-1.3905199,megalith,osm
node/8529188814,The Kings Stone,53.1678295,-1.6293347,megalith,osm
node/8592502610,Gûn Rith Menhir,50.0647498,-5.5933575,megalith,osm
node/8592548513,Boscawen-Ros West,50.0596398,-5.5954283,megalith,osm
node/8592861683,Carreg Bica Stone,51.6793957,-3.8457021,megalith,osm
node/8602352242,Stalldown Cairn Circle,50.4456133,-3.927515,megalith,osm
node/8618173380,Dolgamfa cairn,52.3961245,-3.8448812,megalith,osm
node/8638727031,Trefaes Ganol Standing Stone,52.052867,-4.7481412,megalith,osm
node/8651041180,Rempstone Stone Circle,50.6383159,-2.0089796,megalith,osm
node/8750094569,Stone Circle,50.4583058,-4.0068129,megalith,osm
node/8791102890,node/8791102890,50.1746942,-5.58025,megalith,osm
node/8798925254,The Polisher,51.4424009,-1.8167198,megalith,osm
node/8807384348,Innisidgen Lower,49.935077,-6.2922787,megalith,osm
node/8807384349,Innisidgen Upper,49.9345449,-6.2911979,megalith,osm
node/8811584249,Careg Pumsaint,52.045332,-3.9504832,megalith,osm
node/8922647999,"Stone Circle and Round Cairns, Hirnant",52.4389854,-3.8352591,megalith,osm
node/8930348264,Bodvoc's Stone,51.585794,-3.689202,megalith,osm
node/8986769392,Fonllech Menhir 9,52.8579178,-4.0825184,megalith,osm
node/8987915610,Fonllech Menhir 2,52.8700114,-4.0675054,megalith,osm
node/8987918733,Fonllech Menhir 7,52.8644441,-4.0746521,megalith,osm
node/8991371227,Stone Row,52.8966945,-4.0157244,megalith,osm
node/8999535465,Standing Stone,52.8979802,-4.015639,megalith,osm
node/9004238072,Standing Stone,52.8929495,-4.0179221,megalith,osm
node/9006213833,node/9006213833,52.9021283,-4.039414,megalith,osm
node/9007880162,Gwern Einion Standing Stone 2,52.8360408,-4.0943832,megalith,osm
node/9007880229,Gwern Einion Standing Stone 1,52.8361871,-4.0953183,megalith,osm
node/9084024601,Beaples Standing Stone,50.9826222,-3.6754686,megalith,osm
node/9129813518,Long Burgh long barrow,50.8104558,0.1421459,megalith,osm
node/9157946836,Chyenhal Standing Stone,50.0957357,-5.5783517,megalith,osm
node/9367313786,Llecheiddior Stone Circle,52.7754218,-4.0601808,megalith,osm
node/9373742487,Pont Scethin B Standing Stone,52.7928181,-4.0348128,megalith,osm
node/9376147915,Stone Circle,52.80326,-4.0590992,megalith,osm
node/9633111256,Cromlech de Vasteville,49.6010102,-1.7994786,megalith,osm
node/9633120103,Les Pierres Tournantes,49.584087,-1.7435568,megalith,osm
node/9633272624,Allée couverte de Fort Joret,49.6968812,-1.439838,megalith,osm
node/9633480563,Menhir dit La Longue Pierre,49.676451,-1.405414,megalith,osm
node/9649788031,Harold Stone,51.6247182,-4.9374334,megalith,osm
node/9682498596,Nine Maidens Stone Circle,50.1834584,-5.2468893,megalith,osm
node/9689739001,Mayne Stone Circle,50.6826666,-2.3933915,megalith,osm
node/9691664420,Winterbourne Bassett Stone Circle,51.4785892,-1.8665672,megalith,osm
node/9705065888,Dun's Stone,51.0880123,-3.4034254,megalith,osm
node/9915762004,Maen-serth,52.3169328,-3.5518977,megalith,osm
node/9960038502,Manton Circle,51.4417511,-1.7730244,stone_circle,osm
node/10052118454,node/10052118454,53.112326,-1.6885401,megalith,osm
node/10082315850,Maen Llwyd,52.5908186,-3.8422818,megalith,osm
node/10089197976,The Deer Stone,53.0094708,-6.3273941,megalith,osm
node/10112299784,Bwlch Standing Stone,51.8896117,-3.2359247,megalith,osm
node/10112299785,Maen Pyscodyn(Fish Stone),51.8712259,-3.1881623,megalith,osm
node/10112299786,Gliffaes Stone(Llwyn-Y-Fedwen),51.8755675,-3.2273132,megalith,osm
node/10112299787,Castle Farm Stone,51.8688132,-3.2349048,megalith,osm
node/10112299788,Gilestone,51.9051759,-3.2853307,megalith,osm
node/10239822580,Carrickgollogan dolmen/wedge tomb,53.2152866,-6.154889,megalith,osm
node/10309405911,node/10309405911,52.729218,-3.9303267,megalith,osm
node/10587608508,Glencullen Standing Stone,53.2197723,-6.2173859,megalith,osm
node/10629915059,node/10629915059,49.9185381,-6.3069597,megalith,osm
node/10814173820,Brennanstown Standing Stone,53.2580505,-6.156864,megalith,osm
node/10941905269,node/10941905269,51.7350922,-3.8895615,megalith,osm
node/10941905271,node/10941905271,51.7368396,-3.8888118,megalith,osm
node/11022186967,node/11022186967,53.1204131,-3.0471007,stone_circle,osm
node/11025759521,Llandegai Henge Complex North Henge,53.2195686,-4.1068955,megalith,osm
node/11190598462,The Dipping Stone,53.3323216,-2.008077,megalith,osm
node/11190640939,Murder Stone,53.3266665,-2.024657,megalith,osm
node/11422932373,Garreg Ateb,53.2732656,-3.1978138,megalith,osm
node/11888768651,Clogau Standing Stone,52.5605648,-3.4556767,megalith,osm
node/11888768652,Llyn Mawr South Standing Stone,52.5629996,-3.4730999,megalith,osm
node/12043956860,Hawk Stone,51.9094368,-1.5082597,megalith,osm
node/12118981252,node/12118981252,51.9660628,-3.6994456,stone_circle,osm
node/12133778279,Bachwen Dolmen,53.0189594,-4.3752728,megalith,osm
node/12189908267,Carreg Samson,52.3170644,-3.8478028,megalith,osm
node/12218340867,"Y Das, Tomen",51.987399,-3.1667251,megalith,osm
node/12218340871,node/12218340871,52.024463,-3.1106587,megalith,osm
